Año,Sexo,Edad,Población
1993,T,54,138452
1993,T,55,134396
1993,T,56,130586
1993,T,57,126469
1993,T,58,121789
1993,T,59,116750
1993,T,60,111825
1993,T,61,106951
1993,T,62,102028
1993,T,63,97063
1993,T,64,92088
1993,T,65,87129
1993,T,66,82170
1993,T,67,77382
1993,T,68,72845
1993,T,69,68497
1993,T,70,64200
1993,T,71,60001
1993,T,72,55821
1993,T,73,51610
1993,T,74,47427
1993,T,75,43374
1993,T,76,39435
1993,T,77,35666
1993,T,78,32108
1993,T,79,28737
1993,T,80,138464
1994,T,0,631316
1994,T,1,627133
1994,T,2,626027
1994,T,3,624149
1994,T,4,621098
1994,T,5,619651
1994,T,6,613586
1994,T,7,606217
1994,T,8,597745
1994,T,9,588367
1994,T,10,578095
1994,T,11,566944
1994,T,12,556044
1994,T,13,545969
1994,T,14,536357
1994,T,15,526224
1994,T,16,515715
1994,T,17,505322
1994,T,18,495181
1994,T,19,485123
1994,T,20,474939
1994,T,21,464779
1994,T,22,453963
1994,T,23,442164
1994,T,24,429754
1994,T,25,417379
1994,T,26,404866
1994,T,27,392821
1994,T,28,381599
1994,T,29,370895
1994,T,30,360109
1994,T,31,349430
1994,T,32,338461
1994,T,33,326968
1994,T,34,315201
1994,T,35,303597
1994,T,36,292015
1994,T,37,280933
1994,T,38,270613
1994,T,39,260804
1994,T,40,251136
1994,T,41,241874
1994,T,42,232055
1994,T,43,221229
1994,T,44,209957
1994,T,45,199167
1994,T,46,188573
1994,T,47,179328
1994,T,48,172066
1994,T,49,166225
1994,T,50,160513
1994,T,51,155088
1994,T,52,150115
1994,T,53,145517
1994,T,54,141201
1994,T,55,137151
1994,T,56,133374
1994,T,57,129350
1994,T,58,124819
1994,T,59,119955
1994,T,60,115230
1994,T,61,110602
1994,T,62,105769
1994,T,63,100643
1994,T,64,95352
1994,T,65,90091
1994,T,66,84797
1994,T,67,79784
1994,T,68,75219
1994,T,69,70956
1994,T,70,66712
1994,T,71,62583
1994,T,72,58346
1994,T,73,53877
1994,T,74,49313
1994,T,75,44907
1994,T,76,40601
1994,T,77,36575
1994,T,78,32941
1994,T,79,29613
1994,T,80,145473
1995,T,0,626108
1995,T,1,623716
1995,T,2,624182
1995,T,3,623950
1995,T,4,622598
1995,T,5,623246
1995,T,6,618376
1995,T,7,611975
1995,T,8,604263
1995,T,9,595455
1995,T,10,585604
1995,T,11,574761
1995,T,12,563973
1995,T,13,553790
1995,T,14,543933
1995,T,15,533495
1995,T,16,522574
1995,T,17,512002
1995,T,18,502079
1995,T,19,492483
1995,T,20,482701
1995,T,21,472963
1995,T,22,462445
1995,T,23,450731
1995,T,24,438269
1995,T,25,425874
1995,T,26,413317
1995,T,27,401312
1995,T,28,390274
1995,T,29,379836
1995,T,30,369285
1995,T,31,358860
1995,T,32,348001
1995,T,33,336391
1995,T,34,324371
1995,T,35,312517
1995,T,36,300617
1995,T,37,289401
1995,T,38,279259
1995,T,39,269797
1995,T,40,260403
1995,T,41,251413
1995,T,42,241625
1995,T,43,230449
1995,T,44,218569
1995,T,45,207200
1995,T,46,196023
1995,T,47,186147
1995,T,48,178222
1995,T,49,171711
1995,T,50,165327
1995,T,51,159216
1995,T,52,153712
1995,T,53,148818
1995,T,54,144373
1995,T,55,140199
1995,T,56,136312
1995,T,57,132258
1995,T,58,127787
1995,T,59,123039
1995,T,60,118451
1995,T,61,113997
1995,T,62,109241
1995,T,63,104031
1995,T,64,98553
1995,T,65,93120
1995,T,66,87639
1995,T,67,82478
1995,T,68,77840
1995,T,69,73545
1995,T,70,69250
1995,T,71,65073
1995,T,72,60730
1995,T,73,56059
1995,T,74,51238
1995,T,75,46585
1995,T,76,42028
1995,T,77,37801
1995,T,78,34053
1995,T,79,30665
1995,T,80,152636
1996,T,0,619909
1996,T,1,618837
1996,T,2,620579
1996,T,3,621830
1996,T,4,622119
1996,T,5,624398
1996,T,6,620949
1996,T,7,615883
1996,T,8,609402
1996,T,9,601703
1996,T,10,592878
1996,T,11,583023
1996,T,12,572860
1996,T,13,562799
1996,T,14,552722
1996,T,15,542041
1996,T,16,530796
1996,T,17,519978
1996,T,18,510000
1996,T,19,500479
1996,T,20,490699
1996,T,21,480905
1996,T,22,470463
1996,T,23,459020
1996,T,24,446947
1996,T,25,434923
1996,T,26,422770
1996,T,27,411016
1996,T,28,399980
1996,T,29,389383
1996,T,30,378696
1996,T,31,368102
1996,T,32,357162
1996,T,33,345628
1996,T,34,333776
1996,T,35,322048
1996,T,36,310275
1996,T,37,299090
1996,T,38,288829
1996,T,39,279152
1996,T,40,269529
1996,T,41,260246
1996,T,42,250269
1996,T,43,239090
1996,T,44,227295
1996,T,45,215961
1996,T,46,204853
1996,T,47,194738
1996,T,48,186104
1996,T,49,178594
1996,T,50,171265
1996,T,51,164184
1996,T,52,157901
1996,T,53,152556
1996,T,54,147888
1996,T,55,143464
1996,T,56,139335
1996,T,57,135139
1996,T,58,130643
1996,T,59,125950
1996,T,60,121444
1996,T,61,117103
1996,T,62,112436
1996,T,63,107252
1996,T,64,101755
1996,T,65,96317
1996,T,66,90849
1996,T,67,85634
1996,T,68,80851
1996,T,69,76353
1996,T,70,71851
1996,T,71,67455
1996,T,72,62919
1996,T,73,58110
1996,T,74,53184
1996,T,75,48419
1996,T,76,43751
1996,T,77,39393
1996,T,78,35474
1996,T,79,31898
1996,T,80,159712
1997,T,0,612312
1997,T,1,612241
1997,T,2,615124
1997,T,3,617852
1997,T,4,619869
1997,T,5,623624
1997,T,6,621858
1997,T,7,618475
1997,T,8,613630
1997,T,9,607479
1997,T,10,600160
1997,T,11,591822
1997,T,12,582662
1997,T,13,572853
1997,T,14,562519
1997,T,15,551577
1997,T,16,539998
1997,T,17,528843
1997,T,18,518618
1997,T,19,508923
1997,T,20,498884
1997,T,21,488718
1997,T,22,478211
1997,T,23,467179
1997,T,24,455804
1997,T,25,444435
1997,T,26,433006
1997,T,27,421658
1997,T,28,410501
1997,T,29,399460
1997,T,30,388379
1997,T,31,377330
1997,T,32,366174
1997,T,33,354839
1997,T,34,343427
1997,T,35,332075
1997,T,36,320718
1997,T,37,309676
1997,T,38,299114
1997,T,39,288867
1997,T,40,278698
1997,T,41,268758
1997,T,42,258475
1997,T,43,247572
1997,T,44,236380
1997,T,45,225546
1997,T,46,214995
1997,T,47,204916
1997,T,48,195490
1997,T,49,186666
1997,T,50,178117
1997,T,51,169785
1997,T,52,162486
1997,T,53,156553
1997,T,54,151593
1997,T,55,146826
1997,T,56,142358
1997,T,57,137947
1997,T,58,133381
1997,T,59,128726
1997,T,60,124287
1997,T,61,120049
1997,T,62,115496
1997,T,63,110422
1997,T,64,105022
1997,T,65,99697
1997,T,66,94370
1997,T,67,89165
1997,T,68,84191
1997,T,69,79372
1997,T,70,74559
1997,T,71,69822
1997,T,72,65031
1997,T,73,60120
1997,T,74,55184
1997,T,75,50385
1997,T,76,45696
1997,T,77,41244
1997,T,78,37110
1997,T,79,33250
1997,T,80,166683
1998,T,0,604457
1998,T,1,605050
1998,T,2,608825
1998,T,3,612834
1998,T,4,616438
1998,T,5,621330
1998,T,6,621280
1998,T,7,619698
1998,T,8,616673
1998,T,9,612294
1998,T,10,606756
1998,T,11,600251
1998,T,12,592341
1998,T,13,582902
1998,T,14,572340
1998,T,15,561184
1998,T,16,549329
1998,T,17,537835
1998,T,18,527288
1998,T,19,517298
1998,T,20,506871
1998,T,21,496186
1998,T,22,485533
1998,T,23,474951
1998,T,24,464383
1998,T,25,453769
1998,T,26,443172
1998,T,27,432290
1998,T,28,420985
1998,T,29,409416
1998,T,30,397874
1998,T,31,386296
1998,T,32,374901
1998,T,33,363827
1998,T,34,352969
1998,T,35,342099
1998,T,36,331281
1998,T,37,320438
1998,T,38,309516
1998,T,39,298578
1998,T,40,287751
1998,T,41,277033
1998,T,42,266411
1998,T,43,255904
1998,T,44,245524
1998,T,45,235378
1998,T,46,225575
1998,T,47,215666
1998,T,48,205484
1998,T,49,195320
1998,T,50,185532
1998,T,51,175931
1998,T,52,167569
1998,T,53,160969
1998,T,54,155614
1998,T,55,150402
1998,T,56,145479
1998,T,57,140763
1998,T,58,136079
1998,T,59,131438
1998,T,60,127044
1998,T,61,122879
1998,T,62,118440
1998,T,63,113507
1998,T,64,108253
1998,T,65,103096
1998,T,66,97974
1998,T,67,92818
1998,T,68,87644
1998,T,69,82471
1998,T,70,77318
1998,T,71,72203
1998,T,72,67144
1998,T,73,62159
1998,T,74,57264
1998,T,75,52473
1998,T,76,47808
1998,T,77,43282
1998,T,78,38912
1998,T,79,34715
1998,T,80,173912
1999,T,0,597481
1999,T,1,598387
1999,T,2,602690
1999,T,3,607600
1999,T,4,612408
1999,T,5,617916
1999,T,6,619394
1999,T,7,619502
1999,T,8,618254
1999,T,9,615662
1999,T,10,611966
1999,T,11,607406
1999,T,12,600862
1999,T,13,591896
1999,T,14,581199
1999,T,15,569941
1999,T,16,557935
1999,T,17,546197
1999,T,18,535369
1999,T,19,525087
1999,T,20,514281
1999,T,21,503090
1999,T,22,492271
1999,T,23,482077
1999,T,24,472229
1999,T,25,462282
1999,T,26,452416
1999,T,27,441963
1999,T,28,430574
1999,T,29,418610
1999,T,30,406728
1999,T,31,394750
1999,T,32,383200
1999,T,33,372391
1999,T,34,362045
1999,T,35,351619
1999,T,36,341301
1999,T,37,330655
1999,T,38,319441
1999,T,39,307915
1999,T,40,296533
1999,T,41,285150
1999,T,42,274246
1999,T,43,264091
1999,T,44,254427
1999,T,45,244879
1999,T,46,235716
1999,T,47,225972
1999,T,48,215195
1999,T,49,203947
1999,T,50,193158
1999,T,51,182534
1999,T,52,173253
1999,T,53,165959
1999,T,54,160075
1999,T,55,154299
1999,T,56,148796
1999,T,57,143671
1999,T,58,138811
1999,T,59,134163
1999,T,60,129775
1999,T,61,125642
1999,T,62,121284
1999,T,63,116470
1999,T,64,111355
1999,T,65,106356
1999,T,66,101435
1999,T,67,96339
1999,T,68,90997
1999,T,69,85515
1999,T,70,80067
1999,T,71,74628
1999,T,72,69341
1999,T,73,64298
1999,T,74,59446
1999,T,75,54668
1999,T,76,50031
1999,T,77,45433
1999,T,78,40826
1999,T,79,36296
1999,T,80,181762
2000,T,0,592528
2000,T,1,593372
2000,T,2,597726
2000,T,3,602970
2000,T,4,608369
2000,T,5,613785
2000,T,6,616379
2000,T,7,617838
2000,T,8,618098
2000,T,9,617095
2000,T,10,615097
2000,T,11,612379
2000,T,12,607187
2000,T,13,598784
2000,T,14,588112
2000,T,15,576929
2000,T,16,564965
2000,T,17,553169
2000,T,18,542216
2000,T,19,531771
2000,T,20,520731
2000,T,21,509210
2000,T,22,498272
2000,T,23,488298
2000,T,24,478888
2000,T,25,469334
2000,T,26,459886
2000,T,27,449727
2000,T,28,438415
2000,T,29,426391
2000,T,30,414478
2000,T,31,402445
2000,T,32,390937
2000,T,33,380338
2000,T,34,370293
2000,T,35,360143
2000,T,36,350113
2000,T,37,339606
2000,T,38,328289
2000,T,39,316512
2000,T,40,304885
2000,T,41,293193
2000,T,42,282151
2000,T,43,272144
2000,T,44,262787
2000,T,45,253477
2000,T,46,244541
2000,T,47,234815
2000,T,48,223726
2000,T,49,211941
2000,T,50,200639
2000,T,51,189507
2000,T,52,179642
2000,T,53,171684
2000,T,54,165101
2000,T,55,158628
2000,T,56,152408
2000,T,57,146753
2000,T,58,141657
2000,T,59,136971
2000,T,60,132541
2000,T,61,128384
2000,T,62,124046
2000,T,63,119278
2000,T,64,114227
2000,T,65,109318
2000,T,66,104524
2000,T,67,99471
2000,T,68,94035
2000,T,69,88372
2000,T,70,82753
2000,T,71,77126
2000,T,72,71698
2000,T,73,66606
2000,T,74,61756
2000,T,75,56960
2000,T,76,52311
2000,T,77,47622
2000,T,78,42804
2000,T,79,37988
2000,T,80,190597
2001,T,0,589936
2001,T,1,590025
2001,T,2,593700
2001,T,3,598512
2001,T,4,603746
2001,T,5,608138
2001,T,6,611445
2001,T,7,613993
2001,T,8,615619
2001,T,9,616158
2001,T,10,615909
2001,T,11,615173
2001,T,12,611472
2001,T,13,603719
2001,T,14,593137
2001,T,15,582127
2001,T,16,570314
2001,T,17,558593
2001,T,18,547684
2001,T,19,537254
2001,T,20,526159
2001,T,21,514531
2001,T,22,503521
2001,T,23,493558
2001,T,24,484218
2001,T,25,474714
2001,T,26,465292
2001,T,27,455273
2001,T,28,444273
2001,T,29,432663
2001,T,30,421155
2001,T,31,409550
2001,T,32,398353
2001,T,33,387871
2001,T,34,377819
2001,T,35,367669
2001,T,36,357611
2001,T,37,347130
2001,T,38,335946
2001,T,39,324359
2001,T,40,312884
2001,T,41,301353
2001,T,42,290344
2001,T,43,280178
2001,T,44,270543
2001,T,45,260938
2001,T,46,251629
2001,T,47,241706
2001,T,48,230721
2001,T,49,219200
2001,T,50,208101
2001,T,51,197227
2001,T,52,187235
2001,T,53,178547
2001,T,54,170868
2001,T,55,163366
2001,T,56,156077
2001,T,57,149641
2001,T,58,144248
2001,T,59,139588
2001,T,60,135137
2001,T,61,130977
2001,T,62,126646
2001,T,63,121854
2001,T,64,116762
2001,T,65,111861
2001,T,66,107105
2001,T,67,102083
2001,T,68,96658
2001,T,69,90990
2001,T,70,85368
2001,T,71,79732
2001,T,72,74285
2001,T,73,69163
2001,T,74,64266
2001,T,75,59416
2001,T,76,54711
2001,T,77,49910
2001,T,78,44899
2001,T,79,39836
2001,T,80,200175
2002,T,0,588946
2002,T,1,587600
2002,T,2,589940
2002,T,3,593679
2002,T,4,598148
2002,T,5,600704
2002,T,6,604476
2002,T,7,608003
2002,T,8,610999
2002,T,9,613177
2002,T,10,614866
2002,T,11,616391
2002,T,12,614406
2002,T,13,607403
2002,T,14,596931
2002,T,15,586150
2002,T,16,574551
2002,T,17,562975
2002,T,18,552202
2002,T,19,541879
2002,T,20,530821
2002,T,21,519195
2002,T,22,508123
2002,T,23,498026
2002,T,24,488527
2002,T,25,478854
2002,T,26,469199
2002,T,27,459230
2002,T,28,448717
2002,T,29,437859
2002,T,30,427065
2002,T,31,416231
2002,T,32,405541
2002,T,33,395124
2002,T,34,384858
2002,T,35,374534
2002,T,36,364238
2002,T,37,353708
2002,T,38,342811
2002,T,39,331697
2002,T,40,320640
2002,T,41,309574
2002,T,42,298713
2002,T,43,288188
2002,T,44,277894
2002,T,45,267649
2002,T,46,257564
2002,T,47,247324
2002,T,48,236778
2002,T,49,226123
2002,T,50,215780
2002,T,51,205752
2002,T,52,195962
2002,T,53,186443
2002,T,54,177292
2002,T,55,168439
2002,T,56,159740
2002,T,57,152277
2002,T,58,146533
2002,T,59,141965
2002,T,60,137521
2002,T,61,133388
2002,T,62,129073
2002,T,63,124219
2002,T,64,119028
2002,T,65,114092
2002,T,66,109330
2002,T,67,104344
2002,T,68,99008
2002,T,69,93459
2002,T,70,87951
2002,T,71,82427
2002,T,72,77049
2002,T,73,71919
2002,T,74,66961
2002,T,75,62046
2002,T,76,57270
2002,T,77,52347
2002,T,78,47142
2002,T,79,41842
2002,T,80,210255
2003,T,0,589048
2003,T,1,586064
2003,T,2,586797
2003,T,3,589118
2003,T,4,592435
2003,T,5,592684
2003,T,6,596652
2003,T,7,600933
2003,T,8,605119
2003,T,9,608804
2003,T,10,612327
2003,T,11,616031
2003,T,12,615759
2003,T,13,609604
2003,T,14,599405
2003,T,15,589026
2003,T,16,577832
2003,T,17,566553
2003,T,18,555988
2003,T,19,545795
2003,T,20,534806
2003,T,21,523233
2003,T,22,512097
2003,T,23,501793
2003,T,24,492018
2003,T,25,482062
2003,T,26,472047
2003,T,27,462068
2003,T,28,452100
2003,T,29,442123
2003,T,30,432164
2003,T,31,422232
2003,T,32,412136
2003,T,33,401786
2003,T,34,391261
2003,T,35,380728
2003,T,36,370152
2003,T,37,359582
2003,T,38,349056
2003,T,39,338547
2003,T,40,328029
2003,T,41,317570
2003,T,42,306928
2003,T,43,296000
2003,T,44,284935
2003,T,45,273954
2003,T,46,262980
2003,T,47,252402
2003,T,48,242429
2003,T,49,232871
2003,T,50,223489
2003,T,51,214516
2003,T,52,205076
2003,T,53,194765
2003,T,54,184111
2003,T,55,173883
2003,T,56,163749
2003,T,57,155217
2003,T,58,149064
2003,T,59,144515
2003,T,60,140003
2003,T,61,135812
2003,T,62,131446
2003,T,63,126490
2003,T,64,121183
2003,T,65,116190
2003,T,66,111403
2003,T,67,106454
2003,T,68,101237
2003,T,69,95855
2003,T,70,90509
2003,T,71,85158
2003,T,72,79887
2003,T,73,74761
2003,T,74,69730
2003,T,75,64743
2003,T,76,59890
2003,T,77,54841
2003,T,78,49457
2003,T,79,43939
2003,T,80,221196
2004,T,0,589730
2004,T,1,585387
2004,T,2,584624
2004,T,3,585479
2004,T,4,587466
2004,T,5,585283
2004,T,6,589154
2004,T,7,593849
2004,T,8,598862
2004,T,9,603684
2004,T,10,608649
2004,T,11,614090
2004,T,12,615298
2004,T,13,610092
2004,T,14,600478
2004,T,15,590789
2004,T,16,580315
2004,T,17,569561
2004,T,18,559262
2004,T,19,549145
2004,T,20,538212
2004,T,21,526673
2004,T,22,515460
2004,T,23,504945
2004,T,24,494898
2004,T,25,484655
2004,T,26,474271
2004,T,27,464255
2004,T,28,454771
2004,T,29,445603
2004,T,30,436405
2004,T,31,427299
2004,T,32,417771
2004,T,33,407548
2004,T,34,396878
2004,T,35,386247
2004,T,36,375517
2004,T,37,364990
2004,T,38,354853
2004,T,39,344924
2004,T,40,334933
2004,T,41,325056
2004,T,42,314658
2004,T,43,303437
2004,T,44,291764
2004,T,45,280198
2004,T,46,268507
2004,T,47,257675
2004,T,48,248210
2004,T,49,239601
2004,T,50,231040
2004,T,51,222956
2004,T,52,213828
2004,T,53,202907
2004,T,54,191058
2004,T,55,179735
2004,T,56,168458
2004,T,57,159017
2004,T,58,152388
2004,T,59,147654
2004,T,60,142888
2004,T,61,138444
2004,T,62,133885
2004,T,63,128787
2004,T,64,123386
2004,T,65,118340
2004,T,66,113526
2004,T,67,108610
2004,T,68,103495
2004,T,69,98256
2004,T,70,93058
2004,T,71,87867
2004,T,72,82697
2004,T,73,77568
2004,T,74,72464
2004,T,75,67405
2004,T,76,62470
2004,T,77,57307
2004,T,78,51766
2004,T,79,46059
2004,T,80,233361
2005,T,0,590485
2005,T,1,585537
2005,T,2,583767
2005,T,3,583411
2005,T,4,584104
2005,T,5,579700
2005,T,6,583165
2005,T,7,587819
2005,T,8,593107
2005,T,9,598468
2005,T,10,604191
2005,T,11,610563
2005,T,12,612794
2005,T,13,608634
2005,T,14,600063
2005,T,15,591467
2005,T,16,582159
2005,T,17,572233
2005,T,18,562242
2005,T,19,552081
2005,T,20,541123
2005,T,21,529546
2005,T,22,518230
2005,T,23,507574
2005,T,24,497374
2005,T,25,486941
2005,T,26,476309
2005,T,27,466260
2005,T,28,457084
2005,T,29,448441
2005,T,30,439745
2005,T,31,431173
2005,T,32,422079
2005,T,33,412102
2005,T,34,401560
2005,T,35,391085
2005,T,36,380490
2005,T,37,370173
2005,T,38,360374
2005,T,39,350848
2005,T,40,341230
2005,T,41,331745
2005,T,42,321575
2005,T,43,310330
2005,T,44,298473
2005,T,45,286726
2005,T,46,274781
2005,T,47,263879
2005,T,48,254658
2005,T,49,246465
2005,T,50,238248
2005,T,51,230505
2005,T,52,221473
2005,T,53,210262
2005,T,54,197866
2005,T,55,186026
2005,T,56,174226
2005,T,57,164235
2005,T,58,157058
2005,T,59,151791
2005,T,60,146484
2005,T,61,141479
2005,T,62,136507
2005,T,63,131226
2005,T,64,125797
2005,T,65,120724
2005,T,66,115905
2005,T,67,111011
2005,T,68,105933
2005,T,69,100738
2005,T,70,95605
2005,T,71,90501
2005,T,72,85375
2005,T,73,80226
2005,T,74,75051
2005,T,75,69923
2005,T,76,64917
2005,T,77,59655
2005,T,78,53988
2005,T,79,48135
2005,T,80,247109
2006,T,0,592464
2006,T,1,587950
2006,T,2,585664
2006,T,3,584117
2006,T,4,583148
2006,T,5,575926
2006,T,6,578374
2006,T,7,582289
2006,T,8,587107
2006,T,9,592271
2006,T,10,597957
2006,T,11,604344
2006,T,12,607181
2006,T,13,604427
2006,T,14,597741
2006,T,15,591024
2006,T,16,583752
2006,T,17,575200
2006,T,18,565481
2006,T,19,554872
2006,T,20,543581
2006,T,21,531625
2006,T,22,520005
2006,T,23,509262
2006,T,24,499113
2006,T,25,488648
2006,T,26,477947
2006,T,27,467879
2006,T,28,458756
2006,T,29,450230
2006,T,30,441661
2006,T,31,433217
2006,T,32,424374
2006,T,33,414824
2006,T,34,404817
2006,T,35,394878
2006,T,36,384852
2006,T,37,374995
2006,T,38,365463
2006,T,39,356086
2006,T,40,346626
2006,T,41,337255
2006,T,42,327283
2006,T,43,316387
2006,T,44,304951
2006,T,45,293583
2006,T,46,282030
2006,T,47,271315
2006,T,48,261969
2006,T,49,253453
2006,T,50,244900
2006,T,51,236723
2006,T,52,227482
2006,T,53,216455
2006,T,54,204454
2006,T,55,192934
2006,T,56,181514
2006,T,57,171464
2006,T,58,163532
2006,T,59,157088
2006,T,60,150680
2006,T,61,144521
2006,T,62,138747
2006,T,63,133258
2006,T,64,128010
2006,T,65,123050
2006,T,66,118365
2006,T,67,113567
2006,T,68,108468
2006,T,69,103184
2006,T,70,98016
2006,T,71,92903
2006,T,72,87756
2006,T,73,82563
2006,T,74,77328
2006,T,75,72136
2006,T,76,67054
2006,T,77,61723
2006,T,78,56001
2006,T,79,50098
2006,T,80,262456
2007,T,0,596013
2007,T,1,592646
2007,T,2,590079
2007,T,3,587162
2007,T,4,584025
2007,T,5,573157
2007,T,6,573997
2007,T,7,576546
2007,T,8,580277
2007,T,9,584659
2007,T,10,589709
2007,T,11,595438
2007,T,12,598613
2007,T,13,597623
2007,T,14,593567
2007,T,15,589439
2007,T,16,584990
2007,T,17,578302
2007,T,18,568831
2007,T,19,557425
2007,T,20,545521
2007,T,21,532891
2007,T,22,520772
2007,T,23,509951
2007,T,24,499980
2007,T,25,489567
2007,T,26,478893
2007,T,27,468800
2007,T,28,459555
2007,T,29,450872
2007,T,30,442187
2007,T,31,433600
2007,T,32,424900
2007,T,33,415920
2007,T,34,406748
2007,T,35,397628
2007,T,36,388497
2007,T,37,379294
2007,T,38,370008
2007,T,39,360626
2007,T,40,351195
2007,T,41,341778
2007,T,42,332006
2007,T,43,321725
2007,T,44,311133
2007,T,45,300540
2007,T,46,289832
2007,T,47,279495
2007,T,48,269785
2007,T,49,260460
2007,T,50,251124
2007,T,51,241985
2007,T,52,232354
2007,T,53,221890
2007,T,54,210996
2007,T,55,200439
2007,T,56,190090
2007,T,57,180332
2007,T,58,171440
2007,T,59,163265
2007,T,60,155274
2007,T,61,147441
2007,T,62,140525
2007,T,63,134806
2007,T,64,129916
2007,T,65,125195
2007,T,66,120772
2007,T,67,116146
2007,T,68,111001
2007,T,69,105540
2007,T,70,100278
2007,T,71,95113
2007,T,72,89911
2007,T,73,84660
2007,T,74,79367
2007,T,75,74109
2007,T,76,68949
2007,T,77,63572
2007,T,78,57859
2007,T,79,51990
2007,T,80,279162
2008,T,0,599394
2008,T,1,597472
2008,T,2,594862
2008,T,3,590745
2008,T,4,585534
2008,T,5,571412
2008,T,6,570495
2008,T,7,571423
2008,T,8,573734
2008,T,9,576961
2008,T,10,580939
2008,T,11,585501
2008,T,12,588687
2008,T,13,589433
2008,T,14,588172
2008,T,15,586767
2008,T,16,585288
2008,T,17,580600
2008,T,18,571466
2008,T,19,559326
2008,T,20,546893
2008,T,21,533682
2008,T,22,521135
2008,T,23,510263
2008,T,24,500470
2008,T,25,490108
2008,T,26,479470
2008,T,27,469329
2008,T,28,459900
2008,T,29,450981
2008,T,30,442100
2008,T,31,433283
2008,T,32,424688
2008,T,33,416324
2008,T,34,408089
2008,T,35,399883
2008,T,36,391754
2008,T,37,383277
2008,T,38,374240
2008,T,39,364816
2008,T,40,355387
2008,T,41,345885
2008,T,42,336330
2008,T,43,326777
2008,T,44,317192
2008,T,45,307528
2008,T,46,297844
2008,T,47,287964
2008,T,48,277811
2008,T,49,267505
2008,T,50,257233
2008,T,51,246955
2008,T,52,236879
2008,T,53,227130
2008,T,54,217621
2008,T,55,208270
2008,T,56,199253
2008,T,57,189949
2008,T,58,180099
2008,T,59,170091
2008,T,60,160428
2008,T,61,150832
2008,T,62,142691
2008,T,63,136692
2008,T,64,132127
2008,T,65,127598
2008,T,66,123384
2008,T,67,118882
2008,T,68,113655
2008,T,69,107987
2008,T,70,102603
2008,T,71,97359
2008,T,72,92085
2008,T,73,86768
2008,T,74,81417
2008,T,75,76096
2008,T,76,70859
2008,T,77,65443
2008,T,78,59744
2008,T,79,53919
2008,T,80,297204
2009,T,0,600875
2009,T,1,600275
2009,T,2,597864
2009,T,3,593059
2009,T,4,586474
2009,T,5,570706
2009,T,6,568328
2009,T,7,567752
2009,T,8,568603
2009,T,9,570504
2009,T,10,573141
2009,T,11,576193
2009,T,12,578997
2009,T,13,581062
2009,T,14,582188
2009,T,15,583069
2009,T,16,584063
2009,T,17,581152
2009,T,18,572560
2009,T,19,560156
2009,T,20,547638
2009,T,21,534339
2009,T,22,521696
2009,T,23,510824
2009,T,24,501081
2009,T,25,490690
2009,T,26,479994
2009,T,27,469767
2009,T,28,460213
2009,T,29,451174
2009,T,30,442184
2009,T,31,433224
2009,T,32,424768
2009,T,33,416973
2009,T,34,409571
2009,T,35,402189
2009,T,36,394955
2009,T,37,387149
2009,T,38,378390
2009,T,39,369006
2009,T,40,359655
2009,T,41,350148
2009,T,42,340845
2009,T,43,331970
2009,T,44,323296
2009,T,45,314476
2009,T,46,305719
2009,T,47,296266
2009,T,48,285754
2009,T,49,274613
2009,T,50,263543
2009,T,51,252294
2009,T,52,241849
2009,T,53,232739
2009,T,54,224452
2009,T,55,216165
2009,T,56,208300
2009,T,57,199423
2009,T,58,188821
2009,T,59,177327
2009,T,60,166309
2009,T,61,155286
2009,T,62,146099
2009,T,63,139737
2009,T,64,135252
2009,T,65,130697
2009,T,66,126458
2009,T,67,121912
2009,T,68,116552
2009,T,69,110704
2009,T,70,105201
2009,T,71,99874
2009,T,72,94525
2009,T,73,89139
2009,T,74,83725
2009,T,75,78343
2009,T,76,73043
2009,T,77,67575
2009,T,78,61844
2009,T,79,55988
2009,T,80,316555
2010,T,0,598722
2010,T,1,598902
2010,T,2,596933
2010,T,3,592304
2010,T,4,585643
2010,T,5,571053
2010,T,6,567960
2010,T,7,566364
2010,T,8,566004
2010,T,9,566619
2010,T,10,567809
2010,T,11,569173
2010,T,12,571138
2010,T,13,573721
2010,T,14,576243
2010,T,15,578404
2010,T,16,580732
2010,T,17,579017
2010,T,18,571285
2010,T,19,559500
2010,T,20,547703
2010,T,21,535200
2010,T,22,523060
2010,T,23,512259
2010,T,24,502306
2010,T,25,491720
2010,T,26,480790
2010,T,27,470421
2010,T,28,460917
2010,T,29,452061
2010,T,30,443220
2010,T,31,434381
2010,T,32,426173
2010,T,33,418799
2010,T,34,411931
2010,T,35,405089
2010,T,36,398432
2010,T,37,391115
2010,T,38,382691
2010,T,39,373544
2010,T,40,364440
2010,T,41,355139
2010,T,42,346140
2010,T,43,337738
2010,T,44,329620
2010,T,45,321319
2010,T,46,313112
2010,T,47,303947
2010,T,48,293314
2010,T,49,281805
2010,T,50,270373
2010,T,51,258662
2010,T,52,248054
2010,T,53,239280
2010,T,54,231617
2010,T,55,223855
2010,T,56,216534
2010,T,57,207861
2010,T,58,196923
2010,T,59,184738
2010,T,60,173079
2010,T,61,161396
2010,T,62,151603
2010,T,63,144765
2010,T,64,139899
2010,T,65,134928
2010,T,66,130252
2010,T,67,125368
2010,T,68,119815
2010,T,69,113876
2010,T,70,108284
2010,T,71,102888
2010,T,72,97478
2010,T,73,92026
2010,T,74,86537
