AÑO,METAL,UDM,ETAPA,PROCESO,ESTRATO,TITULAR,UNIDAD,REGIÓN,PROVINCIA,DISTRITO,MES_1,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,MES_10,MES_11,MES_12
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ANTAMINA S.A.,YANACANCHA 4,ÁNCASH,Huari,San Marcos,0,0,0,0,0,0,0,0,0,354.63115,16.889974,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ANTAPACCAY S.A.,ANTAPACCAY 1,Cusco,Espinar,Espinar,3912.034149,3771.03249,3974.301779,4418.266139,4656.616644,4656.616302,4745.846839,4625.765032,3598.202842,4049.930144,3747.991134,3640.426026
2019,Plata,Kg FINOS,Concentración,Gravimetría,Régimen General,COMPAÑIA MINERA ANTAPACCAY S.A.,ANTAPACCAY 1,Cusco,Espinar,Espinar,1.985675,2.059818,0,2.155505,0.357337,2.57283,0.364673,0,3.023188,0.895049,1.81793,0.64103
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARES S.A.C.,ACUMULACION GRAN INMACULADA,Ayacucho,Parinacochas,Coronel Castañeda,19018.74989,17629.98213,18062.11605,16813.23129,20389.06377,20443.21813,18551.43441,20977.12897,17841.45992,13196.31213,17333.46901,15208.48011
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA ARES S.A.C.,ACUMULACION GRAN INMACULADA,Ayacucho,Parinacochas,Coronel Castañeda,17711.97611,12902.38287,14398.35751,15287.40307,17328.84335,14138.31547,16883.11954,15263.5106,14666.85713,17419.31667,15286.3413,9562.826138
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARES S.A.C.,ORE BODY 3,Ayacucho,Parinacochas,Coronel Castañeda,361.886651,1258.351247,1658.392682,1256.307392,601.430395,558.802637,182.884812,474.211393,1774.787518,482.847746,712.388518,455.828439
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARES S.A.C.,GRAN ARCATA,Arequipa,Condesuyos,Cayarani,6711.178574,2971.053976,0,0,0,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,MANUELITA,JUNÍN,Yauli,Yauli,3507.173544,3997.153236,4096.062859,2737.495884,3038.884698,2708.289324,3070.518783,3166.706751,2815.649179,3036.965106,2651.053395,3463.784708
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,MOROCOCHA,JUNÍN,Yauli,Morococha,3533.978595,4025.984294,3934.117983,2441.445748,3246.928703,1885.0715,3145.72847,2778.119554,1618.150913,1816.769838,1766.052749,1558.229325
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,ANTICONA,JUNÍN,Yauli,Yauli,667.478372,915.34988,1672.961857,3138.574709,1611.205746,2320.969879,1738.270392,1862.33497,2186.040072,2323.322121,2070.973393,2171.133722
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,COMPAÑIA MINERA ATAHUALPA S.A.C.,LAS GEMELAS,Arequipa,Caraveli,Quicacha,28.355315,21.656861,48.253769,67.912632,106.111919,81.772711,87.326566,14.882437,159.242264,170.313376,123.556586,76.357394
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA CARAVELI S.A.C.,CHACCHUILLE,Arequipa,Caraveli,Huanuhuanu,43.114914,30.789758,50.008525,36.680127,52.581934,37.589764,49.557382,27.375532,33.486996,30.122129,34.501488,46.741421
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA CARAVELI S.A.C.,LA ESTRELLA,La Libertad,Pataz,Huaylillas,6.040377,4.441308,4.708574,4.333084,3.171794,2.19451,0,3.167118,3.396444,1.963045,1.99196,2.016879
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CHUNGAR S.A.C.,ACUMULACION ANIMON,Pasco,Pasco,Huayllay,5041.149581,4949.557384,5511.640315,5386.218805,4811.294885,4719.557067,3533.661595,6575.851984,5992.054973,6879.988211,5181.471894,8183.710738
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CHUNGAR S.A.C.,ALPAMARCA,JUNÍN,Yauli,Santa Barbara De Carhuacayan,2640.131324,2523.627044,2933.931497,3143.563562,3500.556925,3266.530343,3323.967143,3463.251419,3144.647317,3311.038291,3132.901484,3136.745236
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CHUNGAR S.A.C.,ANIMON,Pasco,Pasco,Huayllay,3615.429379,2500.759582,3724.903256,2850.688354,2904.484739,2024.90399,2284.118294,3767.904973,2371.083765,2069.404069,2783.809058,2209.622139
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA COIMOLACHE S.A.,ACUMULACION TANTAHUATAY,Cajamarca,San Miguel,Catilluc,913.093357,581.013851,877.927361,773.09544,1423.506591,2107.304723,1949.54524,2715.47867,2769.708931,2769.833678,2988.634026,3369.568481
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CONDESTABLE S.A.,ACUMULACION CONDESTABLE,Lima,Cañete,Coayllo,735.792914,934.910324,670.208389,868.376679,1012.211297,1067.138927,1112.002181,1107.809365,1101.643774,868.18139,954.082243,1131.543765
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,COMPAÑIA MINERA CORIRE S.A.C.,PLTA DE BENEF. ISHIHUINCA,Arequipa,Caraveli,Caraveli,11.396174,6.787484,8.708433,16.914009,11.737947,15.506717,10.171623,14.679017,7.289684,20.18715,7.558401,17.888672
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA KOLPA S.A.,HUACHOCOLPA UNO,Huancavelica,Huancavelica,Huachocolpa,3655.782021,3144.859506,2984.298933,2893.854105,3410.309471,3633.143414,2795.913578,4245.721494,4007.291066,3737.849964,2955.416002,3377.404231
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA LINCUNA S.A.,HUANCAPETI,ÁNCASH,Aija,Aija,5046.976486,4094.705607,4393.879393,5390.785708,5947.736181,5058.991737,5581.625378,4117.775311,6182.366329,3849.702886,5599.520668,5800.547288
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,COMPAÑIA MINERA LOS ANDES PERU GOLD S.A.C.,ISABELITA,La Libertad,Sanchez Carrion,Huamachuco,181.225428,166.625657,220.580546,332.165157,307.15034,396.212262,260.56473,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,COMPAÑIA MINERA LOS ANDES PERU GOLD S.A.C.,MELVA Nº 20,La Libertad,Sanchez Carrion,Huamachuco,0,0,0,0,0,0,0,226.825953,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,COMPAÑIA MINERA MAXPALA S.A.C.,CONDOR,Arequipa,Caylloma,Caylloma,246.246948,218.662829,358.501885,284.623022,354.73338,407.919212,304.838517,231.416328,342.057195,330.580772,279.269101,350.260865
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,LIBERTAD,La Libertad,Pataz,Pataz,581.119935,513.201331,594.489125,554.71227,545.337017,388.394336,683.414791,667.156937,663.792748,683.787912,626.736914,581.656014
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,LA PODEROSA DE TRUJILLO,La Libertad,Pataz,Pataz,47.995412,62.273113,48.967511,84.979079,66.359881,52.12078,72.16246,86.454781,84.701384,65.069311,108.389195,70.187374
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,IMA SUMAC 7,La Libertad,Pataz,Ongon,0.24485,0,0,0,0,0,0,0.212716,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,ORO BRANCO,La Libertad,Pataz,Pataz,0,0,0,0,0,0.225755,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,EL GRAN DORADO II,La Libertad,Pataz,Ongon,0,0,0,0,0,0,0,0.085086,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,COMPAÑIA MINERA PODEROSA S.A.,ORO BRANCO 2,La Libertad,Pataz,Pataz,0,0,0,0,0,0,0,0,0.028453,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA RAURA S.A.,ACUMULACION RAURA,HUÁNUCO,Lauricocha,San Miguel De Cauri,4932.358167,4703.254231,6595.594344,6269.930671,6424.347991,6331.209068,6463.796193,6072.839351,6948.1168,6888.054262,7690.010129,6997.730966
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SAN VALENTIN S.A.,LOS HERALDOS NEGROS,JUNÍN,Huancayo,Chongos Alto,158.928656,106.011144,105.227605,131.7358,104.468597,258.162377,250.152519,211.84735,212.343788,215.975731,206.740386,228.037904
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,SANTA LUISA,ÁNCASH,Bolognesi,Huallanca,1302.170172,1378.216303,1361.446685,1111.132569,1439.750159,1439.645247,1473.8754,1132.851193,1198.147934,1380.275134,1666.883652,1398.648618
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,BERLIN,ÁNCASH,Bolognesi,Pacllon,306.799121,206.332953,438.451869,663.992467,528.115429,387.986674,523.022145,381.918802,480.273744,474.816212,535.931445,759.205443
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,EL RECUERDO,ÁNCASH,Bolognesi,Huallanca,142.402556,279.331466,207.374197,339.70408,499.400475,387.383595,330.995,289.683222,552.792948,726.880935,606.396275,589.551915
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,COMPAñIA MINERA SCORPION S.A.,SCORPION,Ayacucho,Parinacochas,Pullo,282.324297,240.563852,262.693846,274.556554,292.007764,291.082061,304.676176,332.238116,280.892475,361.915458,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,COMPAñIA MINERA SCORPION S.A.,DON LUCHO,Ayacucho,Parinacochas,Pullo,0,0,0,0,0,0,0,0,0,0,303.081911,230.191397
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,CONCESION MINERA MARIA DEL PILAR DE TUSI S.R.L.,MARIA DEL PILAR DE TUSI,Pasco,Daniel Alcides Carrion,Santa Ana De Tusi,0,0,2.345113,0,0,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.,LAS AGUILAS,Puno,Lampa,Ocuviri,0,345.562772,0,348.573512,0,285.805841,0,312.21277,223.805482,0,0,335.03379
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,CONSORCIO PERUANO DE MINAS S.A.C,COPEMINA,ÁNCASH,Huaylas,Pamparomas,0,341.294327,0,0,0,159.77094,0,0,169.707217,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,CONTRATISTAS GENERALES EN MINERIA J.H. S.A.C,CANDELARIA,Lima,Cajatambo,Cajatambo,0,0,0,0,0,0,0,955.455931,822.761103,174.854948,392.024794,510.537707
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,CORPORACION MINERA CENTAURO S.A.C.,QUICAY,Pasco,Pasco,Simon Bolivar,12.975775,4.133017,9.136461,9.469936,0,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,DOE RUN PERU S.R.L. EN LIQUIDACION EN MARCHA,COBRIZA 1126,Huancavelica,Churcampa,San Pedro De Coris,1064.497818,966.536329,1454.010468,1589.559041,1090.069459,1311.223509,782.45993,0,0,414.872364,1377.369861,755.921234
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,ÁNCASH,Santa,Caceres Del Peru,0,0,0,0,0,0,0,0,0,116.901189,0,146.114617
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CERRO S.A.C.,ACUMULACION CERRO,Pasco,Pasco,Simon Bolivar,1094.936785,964.660024,1385.247035,2151.746186,1969.946019,2068.777504,2303.961211,2527.593232,2093.476541,2872.287048,2351.498223,2743.697092
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,ACUMULACION YAULIYACU,Lima,Huarochiri,Chicla,6320.903529,5879.280614,5905.148861,8135.442585,5653.627903,7704.693933,7951.028556,8403.78356,6684.405367,7978.691638,8152.63254,8434.733914
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,CONTONGA,ÁNCASH,Huari,Huachis,1334.54028,1001.294176,1253.576953,1324.419264,993.570388,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,ACUMULACION ISCAYCRUZ,Lima,Oyon,Oyon,0,0,0,0,0,0,0,0,226.394302,1882.082598,1537.334142,1656.268779
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,EXPLORACIONES ANDINAS S.A.C,U.E.A. EXPLORACIONES ANDINAS S.A.C.,Ayacucho,Lucanas,Puquio,223.450193,0,340.570734,0,0,165.748582,293.795256,0,0,338.058993,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,EXPLORACIONES PORVENIR S.A.C.,HUINLLO CARRIZAL,Arequipa,Caraveli,Quicacha,0,0,0,0,0,0,4.733849,0,0,4.899275,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,GLORE PERU S.A.C,YARUCHAGUA,Pasco,Daniel Alcides Carrion,Santa Ana De Tusi,1562.610363,603.936221,0,1916.325593,1240.084824,196.296252,2719.313039,383.853157,652.967289,0,138.164545,598.156726
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,GREAT PANTHER CORICANCHA S.A.,MINA CORICANCHA,Lima,Huarochiri,San Mateo,0,0,0,0,485.015762,0,0,0,0,0,0,615.997485
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,HUDBAY PERU S.A.C.,CONSTANCIA,Cusco,Chumbivilcas,Livitaca,7559.063141,6107.053966,6082.207579,5965.369131,6379.685094,4817.768802,6478.517178,7862.968104,7003.222964,7493.03087,5285.396174,6928.510902
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,INTERMINERA S.A.C.,PLANTA PILOTO TULIN,Ica,Nasca,El Ingenio,0,0,7.308927,7.49619,5.62944,0,13.621485,14.23353,9.496686,3.337998,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,JONGOS E.I.R.L.,PLANTA DE BENEFICIO DE MINERALES AURIFEROS JONGOS,La Libertad,Sanchez Carrion,Sarin,0,0,0,0,0,0,0,0,0,0,0,4.122956
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,KARTIKAY PERUVIAN MINING COMPANY S.A.C.,ACUMULACION LOS INCAS I,Ica,Nasca,Vista Alegre,3.841174,0,1.033393,0,1.408648,0,1.009275,0,3.344856,0.578047,0.452891,2.449956
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,LA ARENA S.A.,ACUMULACION LA ARENA,La Libertad,Sanchez Carrion,Huamachuco,70.728468,81.715563,63.865514,51.915065,37.0727,61.724224,44.592887,73.688124,73.234056,79.673934,95.687818,150.95551
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,LA JOYA MINING S.A.C.,PLANTA DE BENEFICIO LA JOYA,Arequipa,Arequipa,La Joya,4.723681,5.476397,6.055594,5.579179,5.687653,6.090689,4.933733,2.879895,3.812163,7.737246,4.206148,5.007921
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,MINAS ALTA CORDILLERA S.A.C.,YARETA,Arequipa,Condesuyos,Yanaquihua,33.689408,42.158951,11.799448,285.86435,23.808136,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERA AURIFERA RETAMAS S.A.,RETAMAS,La Libertad,Pataz,Parcoy,201.050157,153.300095,166.067278,233.78829,241.391656,225.429681,245.335697,242.710332,259.937038,243.65938,235.858211,236.272795
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA BARRICK MISQUICHILCA S.A.,ACUMULACION ALTO CHICAMA,La Libertad,Otuzco,Usquil,1689.363836,1163.37916,1174.94911,1182.909394,1073.890003,1189.04195,1001.691982,1016.078634,941.986642,859.905138,670.74973,823.267166
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA BARRICK MISQUICHILCA S.A.,PIERINA,ÁNCASH,Huaraz,Jangas,748.052674,862.99345,775.328626,584.01105,666.649467,745.234807,977.605754,841.278002,660.653012,566.684728,475.38387,377.799419
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERA BATEAS S.A.C.,SAN CRISTOBAL,Arequipa,Caylloma,Caylloma,2835.150384,2400.437542,2648.933677,2420.045813,2787.286607,2540.336385,2619.950052,2520.192232,4981.014611,2771.318261,2547.021206,3087.032446
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERA CHINALCO PERU S.A.,TOROMOCHO,JUNÍN,Yauli,Morococha,8912.428239,12631.19111,9543.591826,15757.48267,16196.78112,17461.77457,18391.76166,24327.83096,16034.87343,21249.45712,22847.93422,23449.1198
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERA COLQUISIRI S.A.,MARIA TERESA,Lima,Huaral,Huaral,2067.814895,2557.833738,7432.730432,2257.407701,2049.060532,2241.637151,3042.243991,3206.055409,2927.22812,3081.19329,2350.399288,2901.018255
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,MINERA CONFIANZA S.A.C.,CONCESION DE BENEFICIO CONFIANZA,Arequipa,Caraveli,Chala,24.023016,31.478283,97.280904,29.288062,94.844303,33.723459,116.970433,73.742867,44.38774,173.433172,114.90891,24.092961
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA DON ELISEO S.A.C.,NERUDA 2R,ÁNCASH,Recuay,Cotaparaco,0,0,0,0,0,0,0,0,63.084923,189.254768,172.797831,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA DON ELISEO S.A.C.,PARARRAYO,ÁNCASH,Bolognesi,Aquia,0,0,54.856454,47.999398,78.856153,75.427625,119.998494,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA EL PALACIO DEL CONDOR S.A.C.,PALACIO DEL CONDOR,Arequipa,Caylloma,Caylloma,25.39415,68.448986,28.909308,74.607188,86.931812,77.603677,66.465225,87.36599,97.093264,131.14669,67.766842,98.54758
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA FERCAR E.I.R.L.,RAQUEL,Ica,Ica,Yauca Del Rosario,5.656895,4.909026,3.582882,6.268468,7.341661,7.336445,9.724694,0,0,0,0,4.523001
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA HUINAC S.A.C.,ADMIRADA-ATILA,ÁNCASH,Aija,La Merced,1855.464916,1772.633161,2173.79102,1652.007829,1560.938116,2226.772282,2115.604563,1961.382523,2038.668029,2243.69242,3008.132693,1710.773324
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA IRL S.A.,CORIHUARMI,JUNÍN,Huancayo,Chongos Alto,17.413232,17.222755,12.671624,15.646602,12.953564,8.769737,13.019246,16.703298,13.005801,14.200923,13.26174,12.002574
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA LA ZANJA S.R.L.,LA ZANJA,Cajamarca,San Miguel,Calquis,980.084828,370.376584,179.772007,138.154679,117.940568,67.651799,65.838195,212.451354,19.53254,85.024159,69.023563,88.434047
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,MINERA LAYTARUMA S.A.,LAYTARUMA,Ayacucho,Lucanas,Sancos,1757.144944,2193.494633,2527.73068,3221.656098,3368.225847,2248.974649,3079.396534,2760.321836,2394.444769,2436.774015,3033.683144,2718.829309
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,MINERA PARAISO S.A.C.,PLANTA DE BENEFICIO MINERA PARAISO,Arequipa,Caraveli,Chala,53.765119,22.487831,49.247253,10.167511,29.960034,27.178939,25.779235,18.6805,18.304038,30.257528,32.44908,29.967118
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA SANTA LUCIA G. S.A.C.,GARROSA,ÁNCASH,Carhuaz,Marcara,0,0,0,472.04041,0,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA SHUNTUR S.A.C.,SHUNTUR,ÁNCASH,Huaraz,Pira,0,0,752.05941,754.533374,805.114183,726.211583,727.70205,682.798096,727.769969,535.018382,560.635216,634.33368
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,MINERA SHUNTUR S.A.C.,ADRIANA V-12,ÁNCASH,Huaraz,Pira,636.904079,656.923349,0,0,0,0,0,0,0,0,0,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,MINERA SOTRAMI S.A.,SANTA FILOMENA,Ayacucho,Lucanas,Sancos,379.14225,874.296412,458.565944,407.768746,634.973206,1738.933516,948.856233,623.391655,693.149084,1483.427086,1096.995934,657.158925
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA TITAN DEL PERU S.R.L.,BELEN,Arequipa,Caraveli,Chala,193.834713,213.294785,198.990732,157.960581,137.604506,140.344516,181.045666,51.870191,0,202.046743,114.024419,137.603506
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERA TITAN DEL PERU S.R.L.,BELEN,Arequipa,Caraveli,Chala,117.339437,129.651735,152.875006,108.501349,188.334362,200.264287,170.597659,143.637621,74.235748,131.381771,116.896979,156.829193
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA VETA DORADA S.A.C.,PLANTA DE BENEFICIO VETA DORADA,Arequipa,Caraveli,Chala,239.759457,309.689299,543.029894,219.779503,119.879729,369.629163,119.879729,219.779503,94.904785,835.928167,179.819593,149.849661
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA YANACOCHA S.R.L.,CHAUPILOMA SUR,Cajamarca,Cajamarca,Cajamarca,705.586811,853.843747,452.724476,740.546144,508.409208,746.25175,483.857372,536.769295,313.327396,449.089824,476.610756,414.437239
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA YANACOCHA S.R.L.,CHAUPILOMA OESTE,Cajamarca,Cajamarca,Cajamarca,4.76165,131.34574,87.247682,280.442624,115.537499,180.702982,358.734524,342.121946,179.945326,258.181354,135.421174,193.984525
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA YANACOCHA S.R.L.,ACUMULACION CHAQUICOCHA,Cajamarca,Cajamarca,Encañada,19.805703,49.645218,21.196369,105.870708,8.400717,50.341521,31.201919,43.679836,34.976585,73.850502,46.251201,150.535111
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA YANACOCHA S.R.L.,CHAUPILOMA 51,Cajamarca,Cajamarca,Los Baños Del Inca,0,0,18.573586,0.149676,19.730632,0.57698,0,0.14707,0,0,0.402821,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINERA YANAQUIHUA S.A.C.,ALPACAY,Arequipa,Condesuyos,Yanaquihua,54.064409,42.756835,49.659186,51.103231,50.575056,50.104385,52.490382,55.05701,50.334268,46.058185,47.706104,50.078348
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERALS & METAL PERU S.A.C.,YETA NEGRA,Lima,Huaura,Sayan,0,0,0,0,0,0,0,4.443441,0,0,0,4.380459
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINERIA CORPORATIVA S.A.C.,COPE MINA,Huancavelica,Castrovirreyna,Capillas,0,328.466735,0,0,169.338789,0,260.372732,0,335.898845,0,330.581098,127.023476
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,MINES & METALS TRADING (PERU) S.A.C. - MMTP,CONC. CORRALPAMPA,Huancavelica,Huancavelica,Huachocolpa,69.747849,147.003034,104.903712,83.600181,20.653277,87.308045,27.419827,268.352358,394.271132,284.264223,645.073196,624.61806
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,MINSUR S.A.,FRONTERA UNO,Tacna,Tacna,Palca,348.022718,311.264779,320.825395,291.77051,314.960047,434.451599,335.45243,399.491101,387.918514,398.833852,338.61799,343.87677
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,NEXA RESOURCES ATACOCHA S.A.A.,ATACOCHA,Pasco,Pasco,San Francisco De Asis De Yarusyacan,4483.096974,2959.146319,4474.350973,3680.782754,6279.72127,5447.402671,5782.319774,5455.452852,4437.46838,5121.161562,5409.141658,5022.642445
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,NEXA RESOURCES EL PORVENIR S.A.C.,MILPO Nº1,Pasco,Pasco,Yanacancha,8464.424535,7743.803267,9902.025586,8832.339173,9924.884813,7663.561535,10536.79279,8489.303744,10206.99099,7465.864702,8588.016219,8105.301603
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,NEXA RESOURCES PERU S.A.A.,CERRO LINDO,Ica,Chincha,Chavin,9559.751626,7710.366146,10558.99774,11121.00298,8878.611278,8944.91345,9628.382303,9751.672815,11874.75548,12187.00071,9847.62095,10842.62726
2019,Plata,Kg FINOS,Concentración,Lixiviación,Pequeño Productor Minero,ORION MINING COMERCIALIZATION S.A.C.,ZAPATA QH 1,ÁNCASH,Santa,Nepeña,18.986916,31.00048,7.160962,29.639072,4.08132,24.194988,5.485645,16.041124,0,6.582775,8.777033,0
2019,Plata,Kg FINOS,Concentración,Lixiviación,Régimen General,OXIDOS DE PASCO S.A.C.,OXIDOS DE PASCO,Pasco,Pasco,Simon Bolivar,6220.749214,4905.267866,6319.231542,6969.849524,7666.321832,10028.34479,9370.370729,10359.65846,10189.85291,10268.32366,10452.18986,10890.57561
2019,Plata,Kg FINOS,Concentración,Flotación,Régimen General,PAN AMERICAN SILVER HUARON S.A.,HUARON,Pasco,Pasco,Huayllay,9808.6444,9044.855604,9987.105563,9613.828265,9964.754217,9891.479304,9822.555066,10496.7747,10622.14338,9856.397545,10235.32639,9487.48936
2019,Plata,Kg FINOS,Concentración,Flotación,Pequeño Productor Minero,PERFOMIN S.A.C.,CUENCA,JUNÍN,Yauli,Paccha,0,0,0,0,0,0,0,0,0,47.743629,0,0
